TABLE_NAME	COLUMN_NAME	DATA_TYPE	COLUMN_KEY	EXTRA
vicidial_campaign_stats	drops_onemin_pct	varchar		
vicidial_campaign_stats	differential_onemin	varchar		
vicidial_campaign_stats	agents_average_onemin	varchar		
vicidial_campaign_stats	balance_trunk_fill	smallint		
vicidial_campaign_stats	status_category_1	varchar		
vicidial_campaign_stats	status_category_count_1	int		
vicidial_campaign_stats	status_category_2	varchar		
vicidial_campaign_stats	status_category_count_2	int		
vicidial_campaign_stats	status_category_3	varchar		
vicidial_campaign_stats	status_category_count_3	int		
vicidial_campaign_stats	status_category_4	varchar		
vicidial_campaign_stats	status_category_count_4	int		
vicidial_campaign_stats	hold_sec_stat_one	mediumint		
vicidial_campaign_stats	hold_sec_stat_two	mediumint		
vicidial_campaign_stats	agent_non_pause_sec	mediumint		
vicidial_campaign_stats	hold_sec_answer_calls	mediumint		
vicidial_campaign_stats	hold_sec_drop_calls	mediumint		
vicidial_campaign_stats	hold_sec_queue_calls	mediumint		
vicidial_campaign_stats	agent_calls_today	int		
vicidial_campaign_stats	agent_wait_today	bigint		
vicidial_campaign_stats	agent_custtalk_today	bigint		
vicidial_campaign_stats	agent_acw_today	bigint		
vicidial_campaign_stats	agent_pause_today	bigint		
vicidial_campaign_stats	answering_machines_today	int		
vicidial_campaign_stats	agenthandled_today	int		
vicidial_campaign_stats	park_calls_today	mediumint		
vicidial_campaign_stats	park_sec_today	bigint		
vicidial_campaign_stats_debug	campaign_id	varchar	PRI	
vicidial_campaign_stats_debug	server_ip	varchar	PRI	
vicidial_campaign_stats_debug	entry_time	datetime		
vicidial_campaign_stats_debug	update_time	timestamp		on update current_timestamp()
vicidial_campaign_stats_debug	debug_output	text		
vicidial_campaign_stats_debug	adapt_output	text		
vicidial_campaign_statuses	status	varchar	MUL	
vicidial_campaign_statuses	status_name	varchar		
vicidial_campaign_statuses	selectable	enum		
vicidial_campaign_statuses	campaign_id	varchar	MUL	
vicidial_campaign_statuses	human_answered	enum		
vicidial_campaign_statuses	category	varchar		
vicidial_campaign_statuses	sale	enum		
vicidial_campaign_statuses	dnc	enum		
vicidial_campaign_statuses	customer_contact	enum		
vicidial_campaign_statuses	not_interested	enum		
vicidial_campaign_statuses	unworkable	enum		
vicidial_campaign_statuses	scheduled_callback	enum		
vicidial_campaign_statuses	completed	enum		
vicidial_campaign_statuses	min_sec	int		
vicidial_campaign_statuses	max_sec	int		
vicidial_campaign_statuses	answering_machine	enum		
vicidial_campaigns	campaign_id	varchar	PRI	
vicidial_campaigns	campaign_name	varchar		
vicidial_campaigns	active	enum		
vicidial_campaigns	dial_status_a	varchar		
vicidial_campaigns	dial_status_b	varchar		
vicidial_campaigns	dial_status_c	varchar		
vicidial_campaigns	dial_status_d	varchar		
vicidial_campaigns	dial_status_e	varchar		
vicidial_campaigns	lead_order	varchar		
vicidial_campaigns	park_ext	varchar		
vicidial_campaigns	park_file_name	varchar		
vicidial_campaigns	web_form_address	text		
vicidial_campaigns	allow_closers	enum		
vicidial_campaigns	hopper_level	int		
vicidial_campaigns	auto_dial_level	varchar		
vicidial_campaigns	next_agent_call	varchar		
vicidial_campaigns	local_call_time	varchar		
vicidial_campaigns	voicemail_ext	varchar		
vicidial_campaigns	dial_timeout	tinyint		
vicidial_campaigns	dial_prefix	varchar		
vicidial_campaigns	campaign_cid	varchar		
vicidial_campaigns	campaign_vdad_exten	varchar		
vicidial_campaigns	campaign_rec_exten	varchar		
vicidial_campaigns	campaign_recording	enum		
vicidial_campaigns	campaign_rec_filename	varchar		
vicidial_campaigns	campaign_script	varchar		
vicidial_campaigns	get_call_launch	enum		
vicidial_campaigns	am_message_exten	varchar		
vicidial_campaigns	amd_send_to_vmx	enum		
vicidial_campaigns	xferconf_a_dtmf	varchar		
vicidial_campaigns	xferconf_a_number	varchar		
vicidial_campaigns	xferconf_b_dtmf	varchar		
vicidial_campaigns	xferconf_b_number	varchar		
vicidial_campaigns	alt_number_dialing	enum		
vicidial_campaigns	scheduled_callbacks	enum		
vicidial_campaigns	lead_filter_id	varchar		
vicidial_campaigns	drop_call_seconds	tinyint		
vicidial_campaigns	drop_action	enum		
vicidial_campaigns	safe_harbor_exten	varchar		
vicidial_campaigns	display_dialable_count	enum		
vicidial_campaigns	wrapup_seconds	smallint		
vicidial_campaigns	wrapup_message	varchar		
vicidial_campaigns	closer_campaigns	text		
vicidial_campaigns	use_internal_dnc	enum		
vicidial_campaigns	allcalls_delay	smallint		
vicidial_campaigns	omit_phone_code	enum		
vicidial_campaigns	dial_method	enum		
vicidial_campaigns	available_only_ratio_tally	enum		
vicidial_campaigns	adaptive_dropped_percentage	varchar		
vicidial_campaigns	adaptive_maximum_level	varchar		
vicidial_campaigns	adaptive_latest_server_time	varchar		
vicidial_campaigns	adaptive_intensity	varchar		
vicidial_campaigns	adaptive_dl_diff_target	smallint		
vicidial_campaigns	concurrent_transfers	enum		
vicidial_campaigns	auto_alt_dial	enum		
vicidial_campaigns	auto_alt_dial_statuses	varchar		
vicidial_campaigns	agent_pause_codes_active	enum		
vicidial_campaigns	campaign_description	varchar		
vicidial_campaigns	campaign_changedate	datetime		
vicidial_campaigns	campaign_stats_refresh	enum		
vicidial_campaigns	campaign_logindate	datetime		
vicidial_campaigns	dial_statuses	varchar		
vicidial_campaigns	disable_alter_custdata	enum		
vicidial_campaigns	no_hopper_leads_logins	enum		
vicidial_campaigns	list_order_mix	varchar		
vicidial_campaigns	campaign_allow_inbound	enum		
vicidial_campaigns	manual_dial_list_id	bigint		
vicidial_campaigns	default_xfer_group	varchar		
vicidial_campaigns	xfer_groups	text		
vicidial_campaigns	queue_priority	tinyint		
vicidial_campaigns	drop_inbound_group	varchar		
vicidial_campaigns	qc_enabled	enum		
vicidial_campaigns	qc_statuses	text		
vicidial_campaigns	qc_lists	text		
vicidial_campaigns	qc_shift_id	varchar		
vicidial_campaigns	qc_get_record_launch	enum		
vicidial_campaigns	qc_show_recording	enum		
vicidial_campaigns	qc_web_form_address	varchar		
vicidial_campaigns	qc_script	varchar		
vicidial_campaigns	survey_first_audio_file	text		
vicidial_campaigns	survey_dtmf_digits	varchar		
vicidial_campaigns	survey_ni_digit	varchar		
vicidial_campaigns	survey_opt_in_audio_file	text		
vicidial_campaigns	survey_ni_audio_file	text		
vicidial_campaigns	survey_method	enum		
vicidial_campaigns	survey_no_response_action	enum		
vicidial_campaigns	survey_ni_status	varchar		
vicidial_campaigns	survey_response_digit_map	varchar		
vicidial_campaigns	survey_xfer_exten	varchar		
vicidial_campaigns	survey_camp_record_dir	varchar		
vicidial_campaigns	disable_alter_custphone	enum		
vicidial_campaigns	display_queue_count	enum		
vicidial_campaigns	manual_dial_filter	varchar		
vicidial_campaigns	agent_clipboard_copy	varchar		
vicidial_campaigns	agent_extended_alt_dial	enum		
vicidial_campaigns	use_campaign_dnc	enum		
vicidial_campaigns	three_way_call_cid	enum		
vicidial_campaigns	three_way_dial_prefix	varchar		
vicidial_campaigns	web_form_target	varchar		
vicidial_campaigns	vtiger_search_category	varchar		
vicidial_campaigns	vtiger_create_call_record	enum		
vicidial_campaigns	vtiger_create_lead_record	enum		
vicidial_campaigns	vtiger_screen_login	enum		
vicidial_campaigns	cpd_amd_action	enum		
vicidial_campaigns	agent_allow_group_alias	enum		
vicidial_campaigns	default_group_alias	varchar		
vicidial_campaigns	vtiger_search_dead	enum		
vicidial_campaigns	vtiger_status_call	enum		
vicidial_campaigns	survey_third_digit	varchar		
vicidial_campaigns	survey_third_audio_file	text		
vicidial_campaigns	survey_third_status	varchar		
vicidial_campaigns	survey_third_exten	varchar		
vicidial_campaigns	survey_fourth_digit	varchar		
vicidial_campaigns	survey_fourth_audio_file	text		
vicidial_campaigns	survey_fourth_status	varchar		
vicidial_campaigns	survey_fourth_exten	varchar		
vicidial_campaigns	drop_lockout_time	varchar		
vicidial_campaigns	quick_transfer_button	varchar		
vicidial_campaigns	prepopulate_transfer_preset	enum		
vicidial_campaigns	drop_rate_group	varchar		
vicidial_campaigns	view_calls_in_queue	enum		
vicidial_campaigns	view_calls_in_queue_launch	enum		
vicidial_campaigns	grab_calls_in_queue	enum		
vicidial_campaigns	call_requeue_button	enum		
vicidial_campaigns	pause_after_each_call	enum		
vicidial_campaigns	no_hopper_dialing	enum		
vicidial_campaigns	agent_dial_owner_only	enum		
vicidial_campaigns	agent_display_dialable_leads	enum		
vicidial_campaigns	web_form_address_two	text		
vicidial_campaigns	waitforsilence_options	varchar		
vicidial_campaigns	agent_select_territories	enum		
vicidial_campaigns	campaign_calldate	datetime		
vicidial_campaigns	crm_popup_login	enum		
vicidial_campaigns	crm_login_address	text		
vicidial_campaigns	timer_action	varchar		
vicidial_campaigns	timer_action_message	varchar		
vicidial_campaigns	timer_action_seconds	mediumint		
vicidial_campaigns	start_call_url	text		
vicidial_campaigns	dispo_call_url	text		
vicidial_campaigns	xferconf_c_number	varchar		
vicidial_campaigns	xferconf_d_number	varchar		
vicidial_campaigns	xferconf_e_number	varchar		
vicidial_campaigns	use_custom_cid	enum		
vicidial_campaigns	scheduled_callbacks_alert	enum		
vicidial_campaigns	queuemetrics_callstatus_override	enum		
vicidial_campaigns	extension_appended_cidname	enum		
vicidial_campaigns	scheduled_callbacks_count	enum		
vicidial_campaigns	manual_dial_override	enum		
vicidial_campaigns	blind_monitor_warning	enum		
vicidial_campaigns	blind_monitor_message	varchar		
vicidial_campaigns	blind_monitor_filename	varchar		
vicidial_campaigns	inbound_queue_no_dial	enum		
vicidial_campaigns	timer_action_destination	varchar		
vicidial_campaigns	enable_xfer_presets	enum		
vicidial_campaigns	hide_xfer_number_to_dial	enum		
vicidial_campaigns	manual_dial_prefix	varchar		
vicidial_campaigns	customer_3way_hangup_logging	enum		
vicidial_campaigns	customer_3way_hangup_seconds	smallint		
vicidial_campaigns	customer_3way_hangup_action	enum		
vicidial_campaigns	ivr_park_call	enum		
vicidial_campaigns	ivr_park_call_agi	text		
vicidial_campaigns	manual_preview_dial	enum		
vicidial_campaigns	realtime_agent_time_stats	enum		
vicidial_campaigns	use_auto_hopper	enum		
vicidial_campaigns	auto_hopper_multi	varchar		
vicidial_campaigns	auto_hopper_level	mediumint		
vicidial_campaigns	auto_trim_hopper	enum		
vicidial_campaigns	api_manual_dial	enum		
vicidial_campaigns	manual_dial_call_time_check	enum		
vicidial_campaigns	display_leads_count	enum		
vicidial_campaigns	lead_order_randomize	enum		
vicidial_campaigns	lead_order_secondary	enum		
vicidial_campaigns	per_call_notes	enum		
vicidial_campaigns	my_callback_option	enum		
vicidial_campaigns	agent_lead_search	enum		
vicidial_campaigns	agent_lead_search_method	varchar		
vicidial_campaigns	queuemetrics_phone_environment	varchar		
vicidial_campaigns	auto_pause_precall	enum		
vicidial_campaigns	auto_pause_precall_code	varchar		
vicidial_campaigns	auto_resume_precall	enum		
vicidial_campaigns	manual_dial_cid	enum		
vicidial_campaigns	post_phone_time_diff_alert	varchar		
vicidial_campaigns	custom_3way_button_transfer	varchar		
vicidial_campaigns	available_only_tally_threshold	enum		
vicidial_campaigns	available_only_tally_threshold_agents	smallint		
vicidial_campaigns	dial_level_threshold	enum		
vicidial_campaigns	dial_level_threshold_agents	smallint		
vicidial_campaigns	safe_harbor_audio	varchar		
vicidial_campaigns	safe_harbor_menu_id	varchar		
vicidial_campaigns	survey_menu_id	varchar		
vicidial_campaigns	callback_days_limit	smallint		
vicidial_campaigns	dl_diff_target_method	enum		
vicidial_campaigns	disable_dispo_screen	enum		
vicidial_campaigns	disable_dispo_status	varchar		
vicidial_campaigns	screen_labels	varchar		
vicidial_campaigns	status_display_fields	varchar		
vicidial_campaigns	na_call_url	text		
vicidial_campaigns	survey_recording	enum		
vicidial_campaigns	pllb_grouping	enum		
vicidial_campaigns	pllb_grouping_limit	smallint		
vicidial_campaigns	call_count_limit	smallint		
vicidial_campaigns	call_count_target	smallint		
vicidial_campaigns	callback_hours_block	tinyint		
vicidial_campaigns	callback_list_calltime	enum		
vicidial_campaigns	user_group	varchar		
vicidial_campaigns	hopper_vlc_dup_check	enum		
vicidial_campaigns	in_group_dial	enum		
vicidial_campaigns	in_group_dial_select	enum		
vicidial_campaigns	safe_harbor_audio_field	varchar		
vicidial_campaigns	pause_after_next_call	enum		
vicidial_campaigns	owner_populate	enum		
vicidial_campaigns	use_other_campaign_dnc	varchar		
vicidial_campaigns	allow_emails	enum		
vicidial_campaigns	amd_inbound_group	varchar		
vicidial_campaigns	amd_callmenu	varchar		
vicidial_campaigns	survey_wait_sec	tinyint		
vicidial_campaigns	manual_dial_lead_id	enum		
vicidial_campaigns	dead_max	smallint		
vicidial_campaigns	dead_max_dispo	varchar		
vicidial_campaigns	dispo_max	smallint		
vicidial_campaigns	dispo_max_dispo	varchar		
vicidial_campaigns	pause_max	smallint		
vicidial_campaigns	max_inbound_calls	smallint		
vicidial_campaigns	manual_dial_search_checkbox	enum		
vicidial_campaigns	hide_call_log_info	enum		
vicidial_campaigns	timer_alt_seconds	smallint		
vicidial_campaigns	wrapup_bypass	enum		
vicidial_campaigns	wrapup_after_hotkey	enum		
vicidial_campaigns	callback_active_limit	smallint		
vicidial_campaigns	callback_active_limit_override	enum		
vicidial_campaigns	allow_chats	enum		
vicidial_campaigns	comments_all_tabs	enum		
vicidial_campaigns	comments_dispo_screen	enum		
vicidial_campaigns	comments_callback_screen	enum		
vicidial_campaigns	qc_comment_history	enum		
vicidial_campaigns	show_previous_callback	enum		
vicidial_campaigns	clear_script	enum		
vicidial_campaigns	cpd_unknown_action	enum		
vicidial_campaigns	manual_dial_search_filter	varchar		
vicidial_campaigns	web_form_address_three	text		
vicidial_campaigns	manual_dial_override_field	enum		
vicidial_campaigns	status_display_ingroup	enum		
vicidial_campaigns	customer_gone_seconds	smallint		
vicidial_campaigns	agent_display_fields	varchar		
vicidial_campaigns	am_message_wildcards	enum		
vicidial_campaigns	manual_dial_timeout	varchar		
vicidial_campaigns	routing_initiated_recordings	enum		
vicidial_campaigns	manual_dial_hopper_check	enum		
vicidial_campaigns	callback_useronly_move_minutes	mediumint		
vicidial_campaigns	ofcom_uk_drop_calc	enum		
vicidial_campaigns	manual_auto_next	smallint		
vicidial_campaigns	manual_auto_show	enum		
vicidial_campaigns	allow_required_fields	enum		
vicidial_campaigns	dead_to_dispo	enum		
vicidial_campaigns	agent_xfer_validation	enum		
vicidial_campaigns	ready_max_logout	mediumint		
vicidial_campaigns	callback_display_days	smallint		
vicidial_campaigns	three_way_record_stop	enum		
vicidial_campaigns	hangup_xfer_record_start	enum		
vicidial_campaigns	scheduled_callbacks_email_alert	enum		
vicidial_campaigns	max_inbound_calls_outcome	enum		
vicidial_campaigns	manual_auto_next_options	enum		
vicidial_campaigns	agent_screen_time_display	varchar		
vicidial_campaigns	next_dial_my_callbacks	enum		
vicidial_campaigns	inbound_no_agents_no_dial_container	varchar		
vicidial_campaigns	inbound_no_agents_no_dial_threshold	smallint		
vicidial_campaigns	cid_group_id	varchar		
vicidial_campaigns	pause_max_dispo	varchar		
vicidial_campaigns	script_top_dispo	enum		
vicidial_campaigns	dead_trigger_seconds	smallint		
vicidial_campaigns	dead_trigger_action	enum		
vicidial_campaigns	dead_trigger_repeat	enum		
vicidial_campaigns	dead_trigger_filename	text		
vicidial_campaigns	dead_trigger_url	text		
vicidial_campaigns	scheduled_callbacks_force_dial	enum		
vicidial_campaigns	scheduled_callbacks_auto_reschedule	varchar		
vicidial_campaigns	scheduled_callbacks_timezones_container	varchar		
vicidial_campaigns	three_way_volume_buttons	varchar		
vicidial_campaigns	callback_dnc	enum		
vicidial_campaigns	manual_dial_validation	enum		
vicidial_campaigns	mute_recordings	enum		
vicidial_campaigns	auto_active_list_new	varchar		
vicidial_campaigns	call_quota_lead_ranking	varchar		
vicidial_campaigns	call_quota_process_running	tinyint		
vicidial_campaigns	call_quota_last_run_date	datetime		
vicidial_campaigns	sip_event_logging	varchar		
vicidial_campaigns	campaign_script_two	varchar		
vicidial_campaigns	leave_vm_no_dispo	enum		
vicidial_campaigns	leave_vm_message_group_id	varchar		
vicidial_campaigns	dial_timeout_lead_container	varchar		
vicidial_campaigns	amd_type	enum		
vicidial_campaigns	vmm_daily_limit	tinyint		
vicidial_campaigns	opensips_cid_name	varchar		
vicidial_campaigns	amd_agent_route_options	enum		
